StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_5_TEXT,Q6,Q7,Q8,Q9,Q9_2_TEXT,Q9,Q9_4_TEXT,Q9,Q10,Q10_9_TEXT,Q11,Q11_3_TEXT,Q97,Q98,CP/PI 1,CP/PI 2,CP/PI 3,CP/PI 4,PU 1,PU 2,Repeat of PU 2,PU 3,PU 4,SQ/SYQ/AC 1,SQ/SYQ/AC 2,SQ/SYQ/AC 3,SQ/SYQ/AC 4,IQ 1,IQ 2,IQ 3,IQ 4,IQ 5,PS 1,PS 2,PS 3,PS 4,PEOU 1,PEOU 2,PEOU 3,PEOU 4,ICSE 1,ICSE 2,ICSE 3,ICSE 4,SCSE 1,SCSE 2,SCSE 3,SCSE 4,BI 1,BI 2,BI 3,BI 4,AU 1,AU 2,AU 3,AU 4,PSOC/VOL 1,PSOC/VOL 2,PSOC/VOL 3,PSOC/VOL 4,Q102
11/22/22 10:50,11/22/22 11:02,0,100,743,1,11/22/22 11:02,,,,,42.0986,-72.5931,anonymous,EN,1,"Columbia University	",1,5,4,,Water conservancy,2,1,2,3,3,,2,"4,6",,2,,1,2,4,4,2,4,4,5,5,4,3,3,4,2,4,2,3,5,1,3,2,3,2,2,5,1,3,3,4,4,3,1,2,2,4,4,4,2,4,4,2,4,4,2,3,1,2,4,1
11/22/22 10:51,11/22/22 11:02,0,100,708,1,11/22/22 11:02,,,,,42.2886,-83.4641,anonymous,EN,1,Columbia University,1,5,4,,computer,3,1,2,1,3,,4,2,,1,,3,3,2,2,2,2,5,2,2,2,2,4,2,2,2,2,2,2,2,4,4,2,5,2,2,2,2,2,5,4,4,3,2,2,2,2,2,3,2,2,3,2,2,2,2,5,5,2,1
11/22/22 10:42,11/22/22 11:03,0,100,1238,1,11/22/22 11:03,,,,,37.751,-97.822,anonymous,EN,1,California Institute of Technology(Caltech),2,2,4,,financial service,3,1,2,1,3,,2,"3,7",,"1,2",,4,4,4,4,4,4,4,3,3,5,3,5,2,3,4,3,4,3,4,4,5,4,5,4,3,4,2,3,4,4,4,5,4,4,3,5,4,3,4,5,4,4,5,2,3,5,5,5,1
11/22/22 10:52,11/22/22 11:03,0,100,635,1,11/22/22 11:03,,,,,30.424,-97.7932,anonymous,EN,1,Baylor University,1,4,3,,artificial intelligence,3,1,1,,3,,2,"2,5,7",,1,,4,5,4,5,4,4,4,5,5,4,4,5,4,5,5,4,4,4,5,5,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,5,5,4,4,1
11/22/22 10:55,11/22/22 11:03,0,100,472,1,11/22/22 11:03,,,,,33.9555,-118.2863,anonymous,EN,1,Princeton University,1,4,3,,molecular biology,4,1,1,,2,,1,"2,3,4,5,6,7,8",,"1,2",,1,3,3,3,2,4,2,3,3,2,2,3,3,4,3,3,3,2,2,3,4,3,2,4,3,3,3,4,3,4,2,4,4,3,3,4,3,3,2,4,3,3,2,3,3,2,2,3,1
11/22/22 10:51,11/22/22 11:03,0,100,699,1,11/22/22 11:03,,,,,41.1954,-73.9738,anonymous,EN,1,Boston University,2,3,4,,law,3,1,2,3,1,,1,"2,3,4",,1,,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,5,5,4,4,4,5,4,5,5,5,5,4,4,5,5,5,4,5,4,4,5,4,5,4,5,5,4,5,5,4,5,4,5,1
11/22/22 10:55,11/22/22 11:04,0,100,525,1,11/22/22 11:04,,,,,33.6907,-117.8173,anonymous,EN,1,University of Georgia,1,3,3,,IT,4,1,2,2,1,,2,5,,1,,5,5,4,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,4,5,1
11/22/22 10:54,11/22/22 11:05,0,100,645,1,11/22/22 11:05,,,,,42.9698,-85.9212,anonymous,EN,1,University of Memphis,1,5,2,,financial,2,1,2,1,2,,2,4,,"1,2",,4,4,1,4,4,4,4,4,4,5,3,4,4,4,4,2,4,4,5,4,4,5,2,5,5,3,5,4,4,4,4,4,5,5,5,4,4,4,4,4,4,5,5,2,2,5,3,5,1
11/22/22 10:58,11/22/22 11:05,0,100,445,1,11/22/22 11:05,,,,,42.9698,-85.9212,anonymous,EN,1,Stanford University,2,3,4,,Economic management,3,1,2,2,1,,2,"3,4,5,7",,"1,2",,5,4,3,5,5,4,5,4,4,4,3,4,4,4,5,3,5,5,4,4,4,4,4,4,5,5,4,3,4,4,3,4,5,5,5,4,4,4,4,4,4,5,4,4,5,4,4,4,1
11/22/22 11:02,11/22/22 11:06,0,100,195,1,11/22/22 11:06,,,,,38.8155,-77.1205,anonymous,EN,1,Princeton University,1,2,2,,students,2,1,1,,1,,1,2,,1,,1,1,3,3,3,3,3,4,4,4,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,3,4,4,4,4,3,3,4,4,4,3,3,4,4,1
11/22/22 10:59,11/22/22 11:07,0,100,478,1,11/22/22 11:07,,,,,22.2908,114.1501,anonymous,EN,1,Princeton University,1,2,1,,Will remember,2,1,1,,1,,1,2,,1,,3,3,4,4,3,5,3,4,4,4,4,4,3,4,5,4,3,3,3,5,3,4,4,4,4,3,3,2,3,3,5,3,2,3,3,2,4,4,4,3,2,3,3,4,3,5,4,3,1
11/22/22 11:00,11/22/22 11:07,0,100,445,1,11/22/22 11:07,,,,,34.0544,-118.2441,anonymous,EN,1,academy of arts,1,7,2,,Musician,3,1,1,,2,,2,5,,"1,3",,3,3,5,5,5,5,5,4,4,4,5,4,3,5,4,4,4,3,4,3,5,3,3,4,5,4,5,4,4,4,4,4,3,4,4,4,5,4,5,4,4,4,5,4,5,4,4,3,1
11/22/22 10:57,11/22/22 11:07,0,100,586,1,11/22/22 11:07,,,,,42.9698,-85.9212,anonymous,EN,1,Duke University,1,5,1,,Civil engineering,3,1,2,2,1,,2,"2,4,6",,"1,2",,4,4,4,3,5,3,3,5,5,4,4,5,5,4,5,5,4,4,5,4,4,4,5,5,5,5,4,5,5,3,4,4,4,5,5,5,4,3,5,3,5,3,4,4,5,4,5,5,1
11/22/22 10:51,11/22/22 11:08,0,100,1009,1,11/22/22 11:08,,,,,28.8039,-96.9953,anonymous,EN,1,Harvard University,1,2,4,,philosophy,4,1,2,3,3,,2,"2,5,6",,1,,2,4,3,1,4,2,4,5,5,3,2,2,1,5,3,5,4,1,4,2,2,2,1,5,1,3,5,3,5,2,2,5,2,4,1,1,2,3,4,4,4,4,1,1,4,5,2,3,1
11/22/22 10:51,11/22/22 11:08,0,100,1044,1,11/22/22 11:08,,,,,37.751,-97.822,anonymous,EN,1,harvard university,2,8,1,,medicine,1,1,1,,1,,2,"2,3,4",,"1,2",,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,5,5,5,3,1
11/22/22 11:01,11/22/22 11:09,0,100,437,1,11/22/22 11:09,,,,,48.9579,2.8794,anonymous,EN,1,INALCO & ESIT,2,3,5,Graduated this year,My universities don't have any major system,3,1,2,3,2,,4,"2,9",Google Meet,1,,5,5,2,1,5,5,5,5,5,5,4,3,5,2,2,5,4,4,4,1,3,3,2,3,4,5,5,3,2,2,3,1,5,5,4,5,4,5,5,5,3,3,3,3,5,5,5,5,2
11/22/22 10:54,11/22/22 11:09,0,100,897,1,11/22/22 11:09,,,,,42.9698,-85.9212,anonymous,EN,1,Purdue University,2,3,4,,Computer,2,1,2,2,2,,4,"3,4,6",,"1,2",,2,2,2,2,4,2,2,2,2,2,2,3,4,4,2,4,3,2,4,2,4,4,4,4,2,2,2,4,4,4,4,3,4,4,2,4,4,3,3,4,4,4,4,2,4,4,3,2,1
11/22/22 10:59,11/22/22 11:09,0,100,622,1,11/22/22 11:09,,,,,52.5196,13.4069,anonymous,EN,1,Cornell University,1,3,3,,American Studies,3,1,1,,2,,1,"3,4",,1,,1,5,5,3,4,4,3,3,3,2,4,2,3,5,3,4,4,3,2,4,3,4,3,4,3,3,3,4,5,4,4,4,3,3,4,4,5,3,5,3,4,4,3,2,3,3,4,4,1
11/22/22 11:01,11/22/22 11:10,0,100,498,1,11/22/22 11:10,,,,,37.751,-97.822,anonymous,EN,1,Institute of,1,14,2,,engineering ,4,1,2,4,1,,1,"2,4,6,7",,"1,2",,3,2,3,4,5,4,3,4,4,4,4,4,3,3,3,4,4,4,4,3,4,5,3,3,4,4,4,5,5,3,4,3,4,5,4,3,4,5,5,5,3,4,3,4,4,5,3,4,1
11/22/22 10:54,11/22/22 11:10,0,100,951,1,11/22/22 11:10,,,,,42.0986,-72.5931,anonymous,EN,1,California Institute of Technology,1,3,2,,Economics,3,2,1,,3,,1,2,,"1,2",,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 10:51,11/22/22 11:10,0,100,1149,1,11/22/22 11:10,,,,,42.0986,-72.5931,anonymous,EN,1,Columbia University,1,3,3,,Economics,3,1,2,2,2,,2,"3,5,7",,2,,2,4,1,2,2,2,4,1,1,5,3,5,1,4,3,4,4,5,2,4,1,4,3,5,3,4,4,4,5,2,2,1,1,2,2,3,2,1,1,3,4,5,3,4,2,5,1,2,1
11/22/22 10:24,11/22/22 11:10,0,100,2773,1,11/22/22 11:10,,,,,40.7354,-82.522,anonymous,EN,1,Stanford University,2,5,4,,Physics,4,1,1,,2,,1,"3,4,7",,1,,4,4,5,4,4,4,4,5,5,5,4,4,4,4,5,4,5,4,4,5,5,4,5,5,5,4,5,4,5,4,4,5,5,4,4,5,5,5,5,5,4,5,5,5,4,5,4,4,1
11/22/22 10:24,11/22/22 11:10,0,100,2781,1,11/22/22 11:10,,,,,41.703,-83.571,anonymous,EN,1,University of Pennsylvania,2,6,4,,mathematics,3,1,1,,3,,2,"2,3,5",,1,,4,5,5,5,4,4,4,5,5,5,5,4,4,4,4,4,5,4,4,5,4,4,5,4,5,5,5,5,5,5,5,4,5,4,4,5,5,4,5,4,4,5,4,4,4,4,5,5,1
11/22/22 10:26,11/22/22 11:10,0,100,2663,1,11/22/22 11:10,,,,,39.9366,-83.1838,anonymous,EN,1,Duke University,1,5,4,,History,4,1,1,,2,,1,"2,4,5",,1,,5,4,5,4,5,4,5,4,4,5,5,5,5,4,4,5,5,4,5,4,4,4,4,5,4,4,4,5,4,5,4,5,5,5,5,4,5,5,4,5,4,5,5,4,5,4,4,4,1
11/22/22 10:24,11/22/22 11:10,0,100,2817,1,11/22/22 11:11,,,,,39.6873,-83.9384,anonymous,EN,1,California Institute of Technology,2,6,4,,Aerospace science and technology,3,1,1,,3,,2,"3,5,6",,1,,4,5,4,5,5,5,5,4,4,4,4,5,4,4,5,5,5,5,5,5,4,4,4,5,5,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,5,5,5,5,5,4,4,1
11/22/22 10:54,11/22/22 11:11,0,100,974,1,11/22/22 11:11,,,,,42.0986,-72.5931,anonymous,EN,1,Duke University,2,2,3,,Economics,2,2,1,,2,,1,2,,"1,2",,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 10:53,11/22/22 11:11,0,100,1096,1,11/22/22 11:11,,,,,42.2532,-84.3877,anonymous,EN,1,University of Wisconsin - Madison,1,5,1,,mathematics,2,1,1,,1,,2,5,,1,,4,5,4,4,5,4,3,5,5,4,5,3,4,3,4,4,4,4,5,4,4,3,5,3,5,4,4,4,4,3,5,4,3,4,5,3,4,5,4,4,4,3,5,5,5,5,4,4,1
11/22/22 10:50,11/22/22 11:11,0,100,1266,1,11/22/22 11:11,,,,,29.8365,-95.437,anonymous,EN,1,University of Minnesota - Twin Cities,2,5,2,,Finance Major,5,1,1,,2,,2,"2,3",,1,,2,3,4,3,4,3,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,3,4,4,2,4,2,4,3,5,5,4,4,3,4,3,3,3,5,4,4,4,5,4,4,4,1
11/22/22 10:51,11/22/22 11:12,0,100,1228,1,11/22/22 11:12,,,,,37.751,-97.822,anonymous,EN,1,harvard university,1,9,1,,medicine,1,1,1,,1,,2,"2,3,4",,"1,2",,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,4,4,3,3,4,3,3,5,5,5,5,1
11/22/22 11:06,11/22/22 11:12,0,100,363,1,11/22/22 11:12,,,,,37.751,-97.822,anonymous,EN,1,Dominican University of California,2,5,4,,Major in Photography,3,1,1,,2,,1,"4,6",,1,,4,4,4,4,4,5,2,4,4,3,4,5,4,5,5,4,4,5,5,5,4,5,4,4,4,3,4,2,5,5,5,4,4,5,5,4,4,5,5,4,4,5,3,4,4,4,3,4,1
11/22/22 10:52,11/22/22 11:12,0,100,1210,1,11/22/22 11:12,,,,,42.0986,-72.5931,anonymous,EN,1,Rice University,1,3,4,,Computer Technology,2,2,1,,2,,2,"2,6",,"1,2",,2,3,4,4,3,3,5,2,2,1,2,4,3,2,2,2,2,4,3,4,4,2,4,2,3,3,2,4,3,4,2,2,3,4,2,3,2,1,3,3,4,3,2,2,2,3,4,3,1
11/22/22 10:59,11/22/22 11:12,0,100,770,1,11/22/22 11:12,,,,,37.751,-97.822,anonymous,EN,1,"Columbia University,",1,5,4,,Chemistry Engineering,3,1,2,4,3,,3,"3,5",,2,,2,3,3,4,3,4,5,3,3,4,4,5,3,4,3,5,4,5,4,5,5,5,3,4,4,5,3,5,4,4,4,4,4,3,4,4,3,5,4,5,5,4,4,5,3,3,5,3,1
11/22/22 10:54,11/22/22 11:12,0,100,1079,1,11/22/22 11:12,,,,,37.751,-97.822,anonymous,EN,1,"Northwestern University, USA",2,2,3,,Economics,2,2,1,,3,,2,2,,"1,2",,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 11:10,11/22/22 11:12,0,100,142,1,11/22/22 11:12,,,,,45.5999,-121.1871,anonymous,EN,1,但是深V,1,5,3,,仍无法,3,1,1,,3,,3,8,,2,,4,3,3,3,3,4,4,3,3,3,3,4,3,3,3,3,2,3,4,3,3,3,3,4,3,4,3,3,3,4,3,3,3,3,1,4,4,4,3,3,3,3,3,4,4,3,3,3,1
11/22/22 11:07,11/22/22 11:13,0,100,342,1,11/22/22 11:13,,,,,26.3441,-80.084,anonymous,EN,1,Princeton University,1,2,1,,students,2,1,1,,1,,1,2,,1,,1,1,4,3,4,3,4,3,3,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,4,4,3,3,3,3,3,4,4,3,3,4,4,4,3,3,3,4,3,4,1
11/22/22 11:00,11/22/22 11:13,0,100,799,1,11/22/22 11:13,,,,,41.6622,-91.5149,anonymous,EN,1,Idaho State University,1,5,2,,literature,3,1,2,1,3,,3,7,,2,,4,4,3,4,3,3,3,4,4,3,4,4,4,4,3,4,3,2,3,3,5,3,4,4,3,4,3,3,4,5,4,4,3,4,3,5,3,3,4,4,4,4,3,4,2,4,4,2,1
11/22/22 11:10,11/22/22 11:14,0,100,204,1,11/22/22 11:14,,,,,36.2973,-115.2418,anonymous,EN,1,Columbia University,2,9,1,,Architecture,2,1,1,,2,,1,4,,1,,5,5,3,5,3,4,4,5,5,5,4,5,5,4,3,5,3,5,5,3,4,5,3,5,5,3,4,5,3,5,4,4,3,3,4,4,5,4,4,4,4,3,5,4,4,4,4,3,1
11/22/22 10:51,11/22/22 11:14,0,100,1348,1,11/22/22 11:14,,,,,30.2437,-81.6149,anonymous,EN,1,harvard university,2,9,1,,medicine,1,1,1,,1,,2,"2,3,4",,"1,2",,3,3,3,3,4,3,3,3,3,3,4,3,3,4,4,4,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,5,3,3,5,1
11/22/22 10:54,11/22/22 11:14,0,100,1231,1,11/22/22 11:14,,,,,42.9698,-85.9212,anonymous,EN,1,Baylor University,1,3,4,,Computer,3,1,2,2,3,,1,"2,6,7",,"1,2",,5,5,4,4,4,4,4,4,4,5,4,5,4,5,5,5,4,4,4,4,5,5,4,4,5,4,2,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,4,2,5,5,4,4,1
11/22/22 11:05,11/22/22 11:15,0,100,569,1,11/22/22 11:15,,,,,33.8665,-118.0668,anonymous,EN,1,University of Southern California,2,8,5,,Hotel Management,3,1,2,2,1,,2,"2,3",,1,,4,5,2,5,5,4,4,4,4,2,5,4,5,4,4,4,5,5,5,5,5,4,5,5,5,4,5,5,4,3,5,4,5,5,4,5,3,3,5,4,3,4,5,4,2,5,5,4,1
11/22/22 11:08,11/22/22 11:15,0,100,436,1,11/22/22 11:15,,,,,38.9438,-76.926,anonymous,EN,1,Harvard University,1,5,2,,Economics,3,1,2,2,3,,3,"2,4",,1,,2,2,3,3,5,4,2,3,3,2,4,3,3,3,2,5,4,5,3,2,4,3,3,3,1,3,2,4,4,2,3,5,1,3,5,4,3,3,2,3,3,5,5,4,2,3,4,3,1
11/22/22 11:07,11/22/22 11:15,0,100,481,1,11/22/22 11:15,,,,,36.2973,-115.2418,anonymous,EN,1,Princeton University,1,3,1,,students,2,1,1,,1,,1,2,,1,,1,1,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,3,4,4,4,4,3,4,4,3,3,3,3,3,4,4,3,3,4,3,3,3,4,4,4,4,3,4,4,4,3,3,1
11/22/22 11:06,11/22/22 11:15,0,100,549,1,11/22/22 11:15,,,,,41.1954,-73.9738,anonymous,EN,1,University of Virginia,2,6,3,,Accounting Professional,2,1,2,3,1,,1,2,,1,,2,2,3,4,3,3,5,4,4,3,4,4,4,4,3,2,2,3,2,2,4,3,4,4,4,4,3,4,3,3,4,4,5,4,3,5,4,3,5,4,2,3,4,4,4,3,3,4,1
11/22/22 10:51,11/22/22 11:17,0,100,1529,1,11/22/22 11:17,,,,,44.9354,-93.1694,anonymous,EN,1,New  York University,1,2,4,,Laws and Regulations,3,2,2,1,3,,4,"3,6",,"1,2",,4,3,2,3,4,4,5,4,4,1,4,3,4,3,4,3,4,3,3,4,2,3,3,2,5,2,4,3,3,4,3,2,3,4,3,3,2,3,3,3,4,2,5,2,3,5,5,4,1
11/22/22 11:10,11/22/22 11:17,0,100,391,1,11/22/22 11:17,,,,,29.8365,-95.437,anonymous,EN,1,Stanford University,1,6,4,,Medicine,4,1,1,,3,,1,"3,7",,1,,5,4,3,4,4,5,3,5,5,4,5,5,4,4,3,5,3,3,4,5,5,5,5,4,4,5,4,3,4,5,3,3,4,3,5,5,3,3,5,4,5,5,4,4,5,4,5,3,1
11/22/22 11:01,11/22/22 11:17,0,100,944,1,11/22/22 11:17,,,,,32.7916,-116.971,anonymous,EN,1,Tufts University,1,4,2,,chemical,4,1,2,2,1,,2,"2,5,6",,1,,3,4,5,5,4,5,4,5,5,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,5,4,4,5,4,5,5,5,5,5,4,5,5,4,4,5,4,5,4,4,5,4,5,4,1
11/22/22 11:02,11/22/22 11:17,0,100,931,1,11/22/22 11:17,,,,,39.0854,-121.5444,anonymous,EN,1,Wake Forest University,1,4,3,,Applied teaching,4,1,2,2,1,,3,"4,5,6,7",,1,,4,3,5,4,4,3,4,4,4,4,3,4,4,4,3,4,3,4,3,3,4,4,4,5,4,5,4,4,3,4,4,3,4,3,4,3,3,3,4,3,4,3,4,4,4,4,4,4,1
11/22/22 11:00,11/22/22 11:18,0,100,1061,1,11/22/22 11:18,,,,,35.2708,-114.0226,anonymous,EN,1,au,1,3,4,,Press house,4,1,2,2,3,,2,"3,4",,1,,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,4,4,4,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,4,5,4,5,1
11/22/22 10:57,11/22/22 11:18,0,100,1251,1,11/22/22 11:18,,,,,38.0538,-83.9386,anonymous,EN,1,au,1,3,4,,Press house,3,1,2,2,3,,2,"2,3,4",,1,,5,5,4,4,5,5,5,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,4,5,5,4,5,4,4,4,5,1
11/22/22 11:00,11/22/22 11:18,0,100,1058,1,11/22/22 11:18,,,,,33.7275,-86.6467,anonymous,EN,1,au,1,3,4,,Press house,3,1,2,2,3,,2,"3,4",,1,,5,5,4,5,5,4,5,4,4,5,4,5,4,5,4,4,4,5,5,5,4,5,5,4,4,5,5,5,5,5,4,4,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,1
11/22/22 11:03,11/22/22 11:18,0,100,885,1,11/22/22 11:18,,,,,34.11,-117.2955,anonymous,EN,1,University of Virginia,1,7,2,,Environmental Studies,3,1,1,,3,,4,"4,5,7",,2,,4,2,5,4,3,5,4,4,4,5,3,4,3,5,5,3,3,4,4,4,3,4,4,4,4,4,3,4,5,4,4,4,3,4,4,5,4,5,3,3,4,4,4,4,5,4,5,4,1
11/22/22 11:11,11/22/22 11:18,0,100,471,1,11/22/22 11:18,,,,,39.7552,-75.5312,anonymous,EN,1,Lake Erie College of Osteopathic Medicine,1,8,1,,Orthopedic trauma surgeon,2,2,2,,3,,2,"2,3,7",,"1,2",,4,3,4,3,1,4,1,1,1,1,3,5,3,5,2,5,4,5,4,1,5,1,5,4,3,2,4,1,3,4,3,3,4,3,1,3,4,1,1,1,1,1,1,1,4,2,3,3,1
11/22/22 11:15,11/22/22 11:19,0,100,225,1,11/22/22 11:19,,,,,42.0986,-72.5931,anonymous,EN,1,Harvard University,1,14,1,,Mathematics and statistics,3,1,2,5,2,,2,"3,5,7",,"1,2",,2,4,4,5,2,3,4,3,3,5,3,3,5,3,3,4,2,4,4,4,4,3,4,3,4,5,4,4,4,4,3,3,5,4,5,3,3,4,4,4,4,5,4,3,3,3,4,4,1
11/22/22 11:09,11/22/22 11:19,0,100,624,1,11/22/22 11:19,,,,,38.9609,-77.3429,anonymous,EN,1,School Nurses of California Foundation,2,6,1,,Nursing Specialty,3,1,2,,3,,2,"4,5",,"1,2",,4,5,2,3,4,3,5,2,2,4,2,5,4,4,4,4,4,4,4,4,2,2,3,3,4,3,2,4,3,4,4,2,5,4,4,4,4,4,4,3,4,4,5,5,2,5,5,3,1
11/22/22 10:52,11/22/22 11:20,0,100,1687,1,11/22/22 11:20,,,,,34.0544,-118.2441,anonymous,EN,1,harvard university,2,9,1,,medicine,1,1,1,,2,,2,"2,3,4",,"1,2",,3,3,3,4,3,3,4,4,4,4,3,3,4,3,3,4,3,3,3,4,3,4,3,3,3,4,3,3,3,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,5,3,5,4,1
11/22/22 11:09,11/22/22 11:20,0,100,678,1,11/22/22 11:20,,,,,42.0986,-72.5931,anonymous,EN,1,Johns Hopkins University,1,4,3,,计算机辅助绘图技术,4,1,1,,2,,3,"5,7",,1,,2,4,5,5,3,4,5,5,5,3,4,4,4,5,5,5,3,4,3,4,4,3,5,2,3,5,3,5,5,3,4,4,4,3,4,4,3,4,4,3,4,5,5,4,3,2,4,5,1
11/22/22 11:07,11/22/22 11:20,0,100,766,1,11/22/22 11:20,,,,,34.4216,-119.7068,anonymous,EN,1,Princeton University,2,3,4,,financial,2,1,1,,1,,3,"3,4,5",,"1,2",,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,2,2,4,2,4,4,3,4,4,2,4,4,4,4,4,1
11/22/22 10:52,11/22/22 11:20,0,100,1718,1,11/22/22 11:20,,,,,30.2437,-81.6149,anonymous,EN,1,harvard university,2,9,1,,medicine,1,1,1,,1,,2,"2,3,4,5",,"1,2",,3,3,3,3,4,4,3,4,4,3,3,3,4,3,4,4,3,3,3,3,3,3,4,3,4,3,3,3,4,4,3,4,4,3,3,4,3,3,4,4,4,3,4,3,5,4,5,4,1
11/22/22 11:18,11/22/22 11:21,0,100,235,1,11/22/22 11:21,,,,,34.0544,-118.2441,anonymous,EN,1,Georgetown University,1,2,4,,Computer Network,3,1,2,,3,,1,"2,3,4",,"1,2",,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 11:09,11/22/22 11:23,0,100,868,1,11/22/22 11:23,,,,,34.0544,-118.2441,anonymous,EN,1,Princeton University,2,8,4,,financial,3,1,1,,3,,2,"4,5,7",,"1,2",,4,3,4,4,2,4,4,4,4,3,3,4,2,4,2,4,3,4,4,4,4,4,4,4,4,2,4,3,2,3,4,4,4,2,2,2,3,2,4,4,4,2,4,4,2,4,3,4,1
11/22/22 10:51,11/22/22 11:23,0,100,1913,1,11/22/22 11:23,,,,,34.0544,-118.2441,anonymous,EN,1,harvard university,1,9,1,,medicine,1,1,1,,1,,2,"2,3,4",,"1,2",,3,3,3,4,4,3,4,4,4,4,4,3,3,3,4,3,3,3,3,4,3,3,3,4,3,4,3,4,4,3,4,3,3,4,4,3,3,4,3,3,4,3,3,3,4,5,4,5,1
11/22/22 11:18,11/22/22 11:23,0,100,331,1,11/22/22 11:23,,,,,38.8917,-77.0286,anonymous,EN,1,Dartmouth College,1,3,2,,Dartmouth College,2,1,1,,2,,1,"4,6",,1,,2,2,3,4,4,3,3,4,4,3,3,3,4,3,4,4,3,3,3,4,4,3,4,3,4,4,4,3,3,3,4,4,3,3,4,3,3,3,4,3,4,4,4,3,4,3,3,3,1
11/22/22 11:06,11/22/22 11:24,0,100,1092,1,11/22/22 11:25,,,,,30.2121,-95.5263,anonymous,EN,1,University of Iowa,2,7,3,,Sociology,3,1,2,2,1,,1,"2,3,6",,"1,2",,2,2,3,3,4,3,3,3,3,3,3,4,3,4,5,4,2,4,4,5,2,4,4,4,2,3,2,4,4,4,5,4,3,4,4,4,4,4,4,5,4,3,4,3,4,5,2,3,1
11/22/22 11:13,11/22/22 11:25,0,100,716,1,11/22/22 11:25,,,,,43.3964,-83.1797,anonymous,EN,1,1,1,4,4,,1,3,1,1,,2,,2,3,,1,,4,4,4,4,4,4,3,4,4,4,3,3,3,4,3,4,4,4,3,3,3,4,3,3,3,3,3,2,4,4,4,3,4,3,4,4,4,3,3,4,4,4,2,3,4,4,4,4,1
11/22/22 11:20,11/22/22 11:25,0,100,302,1,11/22/22 11:25,,,,,39.7552,-75.5312,anonymous,EN,1,Princeton University,1,3,1,,students,3,1,1,,1,,1,2,,1,,1,1,3,4,3,4,3,3,3,3,3,4,3,4,3,3,4,3,3,4,3,4,3,3,4,3,3,3,4,4,3,4,3,4,4,3,4,3,4,4,3,3,3,4,4,3,3,4,1
11/22/22 11:20,11/22/22 11:25,0,100,311,1,11/22/22 11:25,,,,,33.933,-84.604,anonymous,EN,1,University of Florida,1,8,2,,economics,2,1,1,,1,,2,"2,3,4,5,6,7",,1,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
